company,occupation,location,edu_ask,scal,detail
['中青旅（上海）国际\uea50议展览有限公司'],['\ue023力资源助理'],['上海 '],"['本科,硕士']",['\uf4c5人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：<span><br/>&#13;\n</span>1. 参与到校园招聘、校企合作与雇主品牌建设的全流程工作；<span><br/>&#13;\n2. </span>配合完成招聘、培训、企业文化等相关<span>HR</span>项目性工作；<span><br/>&#13;\n3. </span>对接业务部门，了解业务需求，完成业务部门临时性兼职人员招聘；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t4. 配合完成实习生，兼职人员日常管理工作。<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t<strong>任职要求：</strong>&#13;\n</p>&#13;\n<p>&#13;\n\t1.&#13;\n希望你为<span>2020</span>年应届本科及以上学历，若你为人力资源管理、心理学、劳动与社会保障等相关专业毕业，我们将优先考虑；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2.&#13;\n希望你具有良好的沟通协调与执行力，有脑洞，有思想，敢想敢做敢创新；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3.&#13;\n如果你有相关<span>HR</span>实习实践经验我们将优先考虑。<span/>&#13;\n</p></div>\n\n']"
['中青旅（上海）国际\uea50议展览有限公司'],['\uea50议项目管理'],"['上海, 杭州 ']","['本科,硕士']",['\uf4c5\ued16人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t1. 参与企业客户会务、奖励旅游等商务项目，协助部门人员进行大型团队资料整理、客户联络、文档处理等工作；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2. 在带教人指导下完成活动方案制订以及客户沟通工作，协助部门与航空公司、地接社、酒店等供应商进行沟通工作；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3. 参与大型会议现场服务工作以及活动现场执行工作。<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t<strong>任职要求：</strong>&#13;\n</p>&#13;\n<p>&#13;\n\t1. 希望你为<span> 2020</span>年应届本科及以上学历，专业不限，若是会展、旅游管理、外语类相关专业，我们将优先考虑；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2. 希望你熟练操作办公软件及设备，尤其欢迎在校期间担任学生干部或组织过社团工作的你加盟；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3. 希望你沟通表达协调能力强，做事认真仔细，抗压能力强，能接受项目性出差与加班。<span/>&#13;\n</p></div>\n\n']"
['中青旅（上海）国际\uea50议展览有限公司'],['旅游产品规划'],['上海 '],['本科'],['\ue3d0人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t岗位职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1.&#13;\n协助上线、对签证材料做初步的整理审核、线上线下同类产品比较；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2.&#13;\n学习了解目的地、航班等相关知识，参加到每期产品培训及考核；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3.&#13;\n负责欧洲，美洲，长线自营产品上线，整理一日游，当地参团自营产品上线；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t4.&#13;\n负责整理客户签证材料，对接落实自由行产品操作细节。<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求：&#13;\n</p>&#13;\n<p>&#13;\n\t1.&#13;\n2020年应届本科毕业生，旅游管理相关专业，对旅游行业有浓厚兴趣；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2.&#13;\n有相关旅游行业实习经验者优先；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3.&#13;\n具有良好的沟通协调能力与执行抗压能力。<span/>&#13;\n</p></div>\n\n']"
['上海永乾机电有限公司'],['\uef21\ue294\uf6b0\ue4ec\uefda'],['上海 '],['本科'],['\ue0da人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t◆ 设计设计师\xa0 5名&#13;\n</p>&#13;\n<p>&#13;\n\t主要任务和职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、汽车焊装生产线夹具设计；新能源汽车电池生产线设计；其他非标机电一体化产品设计&#13;\n</p>&#13;\n<p>&#13;\n\t2、协助工程师完成设计拆图，进行简单的单个单元绘图&#13;\n</p>&#13;\n<p>&#13;\n\t3、协助工程师编写、处理各类技术文档&#13;\n</p>&#13;\n<p>&#13;\n\t4、机械设计及其自动化相关专业，全日制本科及以上学历&#13;\n</p>&#13;\n<p>&#13;\n\t5、有一定的英语口语基础&#13;\n</p>&#13;\n<p>&#13;\n\t6、机械理论知识全面，熟悉三维绘图软件&#13;\n</p>&#13;\n<p>&#13;\n\t7、熟悉办公软件&#13;\n</p></div>\n\n']"
['上海永乾机电有限公司'],['电气\uf6b0\ue4ec\uefda'],['上海 '],['本科'],['\ue0da人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t◆电气工程师\xa0 5名\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t主要任务和职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、负责部门设备的电气部分，硬件选型，软件编程调试等&#13;\n</p>&#13;\n<p>&#13;\n\t2、使用Eplan或其他机械画图软件画图，电气三维布局&#13;\n</p>&#13;\n<p>&#13;\n\t3、机械设计制造及其自动化、机械工程相关专业，全日制本科及以上学历&#13;\n</p>&#13;\n<p>&#13;\n\t4、熟悉机械设计软件，Eplan软件&#13;\n</p>&#13;\n<p>&#13;\n\t5、OFFICE办公软件熟练&#13;\n</p></div>\n\n']"
['上海永乾机电有限公司'],['\uef21\ue294\uf6b0\ue4ec\uefda'],['上海 '],['本科'],['\ue0da人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t◆ 设计设计师\xa0 5名&#13;\n</p>&#13;\n<p>&#13;\n\t主要任务和职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、汽车焊装生产线夹具设计；新能源汽车电池生产线设计；其他非标机电一体化产品设计&#13;\n</p>&#13;\n<p>&#13;\n\t2、协助工程师完成设计拆图，进行简单的单个单元绘图&#13;\n</p>&#13;\n<p>&#13;\n\t3、协助工程师编写、处理各类技术文档&#13;\n</p>&#13;\n<p>&#13;\n\t4、机械设计及其自动化相关专业，全日制本科及以上学历&#13;\n</p>&#13;\n<p>&#13;\n\t5、有一定的英语口语基础&#13;\n</p>&#13;\n<p>&#13;\n\t6、机械理论知识全面，熟悉三维绘图软件&#13;\n</p>&#13;\n<p>&#13;\n\t7、熟悉办公软件&#13;\n</p></div>\n\n']"
['上海永乾机电有限公司'],['电气\uf6b0\ue4ec\uefda'],['上海 '],['本科'],['\ue0da人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t◆电气工程师\xa0 5名\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t主要任务和职责：&#13;\n</p>&#13;\n<p>&#13;\n\t1、负责部门设备的电气部分，硬件选型，软件编程调试等&#13;\n</p>&#13;\n<p>&#13;\n\t2、使用Eplan或其他机械画图软件画图，电气三维布局&#13;\n</p>&#13;\n<p>&#13;\n\t3、机械设计制造及其自动化、机械工程相关专业，全日制本科及以上学历&#13;\n</p>&#13;\n<p>&#13;\n\t4、熟悉机械设计软件，Eplan软件&#13;\n</p>&#13;\n<p>&#13;\n\t5、OFFICE办公软件熟练&#13;\n</p></div>\n\n']"
['上海黄浦区领语堂学科英语培训学校'],['幼儿英语老\uefda'],['上海 '],"['本科,硕士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><span style=""font-size:12pt;""><span>岗位职责</span>:</span> &#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">1、全英文教授3至12岁少儿数学、语言文学、科学等学科知识，培养学生的英文思维。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">2、遵照课程安排，充分备课，保质保量完成教学任务。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">3、将孩子的在校表现与学习情况及时反馈给家长并有效沟通交流。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">4、积极参与学校和部门组织的各种培训、教研、讲座和会议等活动。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">5、服从学校和部门的调度安排。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span><br/>&#13;\n</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>岗位要求</span>:</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">1、</span><span style=""font-size:12pt;""><span>全日制本科院校</span></span><span style=""font-size:12pt;"">2019、2020届本科生</span><span style=""font-size:12pt;""><span>，英语</span></span><span style=""font-size:12pt;""><span>专业或英语特长生</span></span><span style=""font-size:12pt;""><span>优先。</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">2、英语</span><span style=""font-size:12pt;""><span>口语流利、</span></span><span style=""font-size:12pt;""><span>发音</span></span><span style=""font-size:12pt;""><span>标准</span></span><span style=""font-size:12pt;""><span>，有少儿英语教学经验者优先。</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">3、</span><span style=""font-size:12pt;""><span>热爱少儿英语教育事业，对教育行业有自己的认知和想法</span></span><span style=""font-size:12pt;""><span>，</span></span><span style=""font-size:12pt;""><span>带给孩子积极正面的影响。</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""line-height:175%;font-size:12pt;""><span><br/>&#13;\n</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""line-height:175%;font-size:12pt;""><span>你将获得：</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>基本工资</span></span><span style=""font-size:12pt;"">+课时费+津贴+奖金 </span> &#13;\n</p>&#13;\n<p>&#13;\n\t<u><span style=""color:#ff0000;"">*持有（英语）教师资格证、TEM-8享资质津贴，应届生入职享三个月住房津贴。</span></u> &#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<span style=""font-size:12pt;"">&#13;\n<p>&#13;\n\t<span style=""line-height:175%;font-size:12pt;""><span>工作时间</span></span><span style=""line-height:175%;font-size:12pt;""><span>：</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>做五休二，周中双休（能适应周末上班）</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>排班制：早班</span> 8:30-17:30</span><span style=""font-size:12pt;"">\xa0\xa0</span><span style=""font-size:12pt;""><span>晚班：</span>10:30-20:30</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span><br/>&#13;\n</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>工作地址</span></span><span style=""font-size:12pt;""><span>：</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>目前瑞思在上海各区设有</span>17所学校，可就近分配。</span> &#13;\n</p>&#13;\n</span><span> </span>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p></div>\n\n']"
['上海黄浦区领语堂学科英语培训学校'],['幼儿英语老\uefda'],['上海 '],"['本科,硕士']",['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><span style=""font-size:12pt;""><span>岗位职责</span>:</span> &#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">1、全英文教授3至12岁少儿数学、语言文学、科学等学科知识，培养学生的英文思维。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">2、遵照课程安排，充分备课，保质保量完成教学任务。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">3、将孩子的在校表现与学习情况及时反馈给家长并有效沟通交流。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">4、积极参与学校和部门组织的各种培训、教研、讲座和会议等活动。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">5、服从学校和部门的调度安排。</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span><br/>&#13;\n</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>岗位要求</span>:</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">1、</span><span style=""font-size:12pt;""><span>全日制本科院校</span></span><span style=""font-size:12pt;"">2019、2020届本科生</span><span style=""font-size:12pt;""><span>，英语</span></span><span style=""font-size:12pt;""><span>专业或英语特长生</span></span><span style=""font-size:12pt;""><span>优先。</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">2、英语</span><span style=""font-size:12pt;""><span>口语流利、</span></span><span style=""font-size:12pt;""><span>发音</span></span><span style=""font-size:12pt;""><span>标准</span></span><span style=""font-size:12pt;""><span>，有少儿英语教学经验者优先。</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;"">3、</span><span style=""font-size:12pt;""><span>热爱少儿英语教育事业，对教育行业有自己的认知和想法</span></span><span style=""font-size:12pt;""><span>，</span></span><span style=""font-size:12pt;""><span>带给孩子积极正面的影响。</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""line-height:175%;font-size:12pt;""><span><br/>&#13;\n</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""line-height:175%;font-size:12pt;""><span>你将获得：</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>基本工资</span></span><span style=""font-size:12pt;"">+课时费+津贴+奖金 </span> &#13;\n</p>&#13;\n<p>&#13;\n\t<u><span style=""color:#ff0000;"">*持有（英语）教师资格证、TEM-8享资质津贴，应届生入职享三个月住房津贴。</span></u> &#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<span style=""font-size:12pt;"">&#13;\n<p>&#13;\n\t<span style=""line-height:175%;font-size:12pt;""><span>工作时间</span></span><span style=""line-height:175%;font-size:12pt;""><span>：</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>做五休二，周中双休（能适应周末上班）</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>排班制：早班</span> 8:30-17:30</span><span style=""font-size:12pt;"">\xa0\xa0</span><span style=""font-size:12pt;""><span>晚班：</span>10:30-20:30</span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span><br/>&#13;\n</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>工作地址</span></span><span style=""font-size:12pt;""><span>：</span></span> &#13;\n</p>&#13;\n<p>&#13;\n\t<span style=""font-size:12pt;""><span>目前瑞思在上海各区设有</span>17所学校，可就近分配。</span> &#13;\n</p>&#13;\n</span><span> </span>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p></div>\n\n']"
['上海聚连电子商务有限公司'],['\ue4f3\uedee\uec31\ue810\uf615销售代表'],['上海 '],['不限'],['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t工作内容&#13;\n</p>&#13;\n<p>&#13;\n\t1.负责新浪微博广告业务市场开拓；&#13;\n</p>&#13;\n2、通过微博私信或者微信跟客户沟通，达成微博推送广告、热搜、热门话题、开机广告、红人/大V灯微博广告业务合作；<br/>&#13;\n3、进行有效的客户关系维护，实现客户有效管理。<br/>&#13;\n<br/>&#13;\n任职资格：<br/>&#13;\n1、大专以上学历，熟悉互联网行业，对微博微信等社交平台有较高兴趣；<br/>&#13;\n2、热爱销售工作，吃苦耐劳，勤奋上进；<br/>&#13;\n3、较好的团队意识和协助精神；<br/>&#13;\n4、良好的学习能力，沟通能力，表达能力；<br/>&#13;\n<br/>&#13;\n<p>&#13;\n\t福利待遇&#13;\n</p>&#13;\n<p>&#13;\n\t薪资待遇：无责底薪+高额提成+团队奖+个人奖&#13;\n</p>&#13;\n<p>&#13;\n\t公司提供员工宿舍，上下班走路即可<br/>&#13;\n工作时间：做五休二，法定节假日正常休息<br/>&#13;\n晋升方向：3个月进行一次晋升&#13;\n</p>&#13;\n<p>&#13;\n\t培训开发：专业课程培训、师徒辅导一对一<br/>&#13;\n文化活动：拓展培训、K歌、聚餐、旅游等&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t联络方式：&#13;\n</p>&#13;\n<p>&#13;\n\t杨小姐：021-52680102\xa0 \xa0QQ:850392309&#13;\n</p>&#13;\n<p>&#13;\n\t上海总部：普陀区中江路879号天地软件园8号楼B座4楼&#13;\n</p>&#13;\n<br/></div>\n\n']"
['上海聚连电子商务有限公司'],['电商顾问'],['上海 '],['不限'],['若干'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p style=""text-align:center;"">&#13;\n\t<span>电商顾问</span>&#13;\n</p>&#13;\n<p>&#13;\n\t1、面对淘宝、天猫、京东等卖家客户，通过电话、网络、面谈等工具进行营销，分析店铺并挖掘客户需求，针对店铺的实际情况为客户提供技术和服务<span>(</span>包括店铺营销策划<span>,</span>店铺装修<span>,</span>淘宝直通车优化<span>,</span>数据分析<span>,</span>店铺代运营等<span>)</span>，并促成签约；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2、根据淘宝卖家的服务销售方案<span>,</span>制定执行计划<span>,</span>交执行与技术部门完成服务订单；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3、跟进订单完成情况<span>,</span>协调订单完成中的问题<span>,</span>并做好客户维护工作；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t任职资格：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t1、中专及以上学历；电子商务、市场营销、计算机等相关专业优先录取。<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t2、性格开朗，语言表达能力强，有良好的客户沟通能力和开拓精神；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t3、对互联网、电子商务行业感兴趣，具备一定的压力承受能力，良好心理素质；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t4、较强的学习能力，工作认真负责，责任心强，能吃苦耐劳和承受工作压力；<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t5、熟练操作<span>WORD</span>、<span>EXCEL</span>、<span>PPT</span>等<span>OFFICE</span>办公软件；<br/>&#13;\n\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t福利待遇<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t薪资待遇：无责底薪+高额提成+团队奖+个人奖&#13;\n</p>&#13;\n<p>&#13;\n\t公司提供员工宿舍，上下班走路即可<span><br/>&#13;\n</span>工作时间：做五休二，法定节假日正常休息<span><br/>&#13;\n</span>晋升方向：<span>3</span>个月进行一次晋升<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t培训开发：专业课程培训、师徒辅导一对一<span><br/>&#13;\n</span>文化活动：拓展培训、<span>K</span>歌、聚餐、旅游等<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t联络方式：<span/>&#13;\n</p>&#13;\n<p>&#13;\n\t杨小姐：021-52680102\xa0 \xa0QQ:850392309&#13;\n</p>&#13;\n<p>&#13;\n\t上海总部：普陀区中江路<span>879</span>号天地软件园<span>8</span>号楼<span>B</span>座<span>4</span>楼&#13;\n</p></div>\n\n']"
